;full_text;created_at;retweet_count;favorite_count;retweeted
1442;@ScottMorss3012 Hi Scott, sorry to hear you’re having an issue with our app. Have you downloaded the latest version? If so, you can contact our app team on BPmeRewards@bp.com or call 0800 402402 and they’ll be happy to help. Thanks ^KP;Sat Jul 13 11:07:28 +0000 2019;0;0;False
1441;@ScottMorss3012 sorry to hear that. Do get in touch with our app team and they’ll be able to help resolve your issue. Have a great weekend ☺️ ^KP;Sat Jul 13 11:15:59 +0000 2019;0;0;False
1440;@DuckieHunter Hi Emily, sorry to hear you’re having an issue with our app. Have you downloaded the latest version? You can contact our app team on BPmeRewards@bp.com or call 0800 402402 and they’ll be happy to help. Thanks ^KP;Sat Jul 13 15:10:02 +0000 2019;0;0;False
1439;@SMLea @HughFW Hi Suzanna, sorry to hear you had trouble! We appreciate you letting us know and will pass this feedback on to the team. Thanks ^KP;Sat Jul 13 15:11:33 +0000 2019;0;0;False
1438;@Nehajp1 Hi Neha. We're really sorry to hear you had a bad experience. Please contact our customer care team on 0800 402402 or email them on careline@bp.com and they will come back to you as soon as they can. Thanks ^BW;Sun Jul 14 14:30:03 +0000 2019;0;0;False
1437;@EliotBoyd2 Hi Eliot. Again, we are very sorry to hear about this and this should not have been the case. But we really appreciate your feedback so we can notify the relevant team to help ensure the best possible experience for our customers. We hope to see you again soon. ^BW;Sun Jul 14 14:39:56 +0000 2019;0;0;False
1436;We need to talk about #coal. Whilst the #UK has largely phased out coal in power generation, that’s not the case elsewhere in the world, as coal demand increased in 2018 for the 2nd consecutive year, Find out more in our latest #BPStats Review: https://t.co/62AHfdaOPI https://t.co/J7IGTOUVfI;Sun Jul 14 15:45:20 +0000 2019;4;11;False
1435;"For the 3rd year running, we've been recognised by @stonewalluk - the largest LGBT+ rights organisation in the UK &amp; Europe - as a top LGBT+ employer";Mon Jul 15 08:23:14 +0000 2019;1;9;False
1434;RT @CNNBusiness: As access to energy lifts billions of people out of poverty, it's time to ask the question of how can developing nations g…;Mon Jul 15 08:27:44 +0000 2019;198;0;False
1433;@harmsy Hi Andrew, we are committed to playing our part in helping the world transition to a low carbon future. Have a look at https://t.co/BIqLRPRSUG to see what we're doing;Mon Jul 15 08:47:28 +0000 2019;0;0;False
1432;@ilightthings Hi Malcolm. We're sorry to hear this. We've followed up with our team this morning and someone will be in touch soon. You can also call them on 0800402402 if you'd like to speak to someone in person. Thanks ^AW;Mon Jul 15 09:07:11 +0000 2019;0;0;False
1431;@VroooomAutos Hi there. We're sorry to hear this. We've passed it on to our Customer Careline team who will get it sorted. Thanks ^AW;Mon Jul 15 09:09:18 +0000 2019;0;1;False
1430;@liamjchaworth Hi Liam. Sorry you're having trouble getting your points. Please drop our team a line at bpmerewards@bp.com and they'll help you out. Thanks ^AW;Mon Jul 15 10:57:30 +0000 2019;0;0;False
1429;"@350Europe This project is a major feat of engineering &amp; has brought huge benefits to the local society. The project will help deliver cleaner burning gas to Europe &amp; play a major role in the continent's transition to a lower carbon economy.";Mon Jul 15 11:28:16 +0000 2019;0;2;False
1428;RT @RAEngNews: Did you see our Major Project Award announced last week? The team behind the Shah Deniz 2 project, managed by @BP_UK, scoope…;Mon Jul 15 13:40:55 +0000 2019;6;0;False
1427;"Another key step in the mobility revolution - @BPChargemaster is teaming up with @eatdrinkmb to make driving an #EV across the UK even easier &amp; convenient https://t.co/u9TQs79bMi";Mon Jul 15 15:25:04 +0000 2019;4;21;False
1426;The biggest single step the world can take to get on a sustainable path is to help Asia replace some other forms of energy with #naturalgas for power. Read more about how gas can help the world meet the #dualchallenge of more energy with fewer emissions: https://t.co/vEHP99CXHR https://t.co/QWrcU42eLg;Tue Jul 16 08:05:37 +0000 2019;5;23;False
1425;RT @EventsPOLITICO: Join us on October 8 in Amsterdam with our Leading Partner @BP_plc to discuss the future of European mobility during PO…;Tue Jul 16 08:19:36 +0000 2019;4;0;False
1424;@TonywalkerTony Hi Tony. We're sorry for the slow reply and really sorry you've been having issues with your points. We've passed it on to our team who will contact the Tingley staff to get it sorted. In the meantime if you need any help please email bpmerewards@bp.com Thanks AW;Tue Jul 16 10:38:15 +0000 2019;0;0;False
1423;"We're looking to make all forms of energy cleaner &amp; better - with the help of people like Lucas";Tue Jul 16 11:00:00 +0000 2019;5;15;False
1422;Another 🔑 step to support the successful adoption of #electricvehicles 🚗⚡️ https://t.co/gfioctOIyq;Tue Jul 16 13:08:02 +0000 2019;2;8;False
1421;RT @dpradhanbjp: Met Mr. Bernard Looney, CEO Upstream @BP_plc and welcomed their expanding footprints in the Indian oil and gas sector. Inv…;Tue Jul 16 16:04:11 +0000 2019;68;0;False
1420;@RabbleChorus Hi Kirsty, we are committed to playing our part in tackling the dual challenge. Please visit https://t.co/BIqLRPRSUG to see what we're doing;Tue Jul 16 16:11:23 +0000 2019;0;0;False
1419;"RT @BP_India: ""India's natural gas base has the potential to meet up to 50% of anticipated demand for gas through to 2050,"" said Bernard Lo…";Wed Jul 17 06:35:58 +0000 2019;8;0;False
1418;@wgccap2012 Hi Ian, We're truly sorry for our delayed response. Could you please send us reference no. provided by us in a DM(1-xxxxxxxxxx), so we can check this urgently? Many thanks, Careline Team;Wed Jul 17 10:48:33 +0000 2019;0;0;False
1417;@Nehajp1 Could you kindly send us full details in DM along with date/time and store address so we can look into it and make sure this does not happen again? Many thanks, Careline Team;Wed Jul 17 10:54:15 +0000 2019;0;0;False
1416;@leyton_jay Thank you for the feedback. Our developers are always looking for ways to improve the user experience, so we'll take it on board. ^AW;Wed Jul 17 10:58:33 +0000 2019;0;0;False
1415;@burdelski87 Hi there, Could you please advise if you have communicated with our Careline Team previously about this? If so, please share your reference number in a DM so we can discuss this further. Many thanks, Careline Team;Wed Jul 17 11:03:34 +0000 2019;0;0;False
1414;"We're committed to playing our part to reduce emissions &amp; help the world transition to a low carbon future.
📽️ Take a look at some of the progress we've made so far in reducing emissions across our operations: https://t.co/HLcfqoDzOZ https://t.co/NMuUSv099R";Wed Jul 17 11:47:49 +0000 2019;6;14;False
1413;"Our RIC Framework - illustrated! #WorldEmojiDay

Reducing our emissions 🏭🚗💨⬇️
Improving our products 📈⛽🏅
Creating low carbon businesses🤝⬇️©️👩‍💼💼👨‍💼

Visit https://t.co/GwNdxOlIFE more on the framework &amp; our progress so far https://t.co/yZa8XS9bC1";Wed Jul 17 12:39:52 +0000 2019;1;7;False
1412;South Korea harnessing #solar 🌞to try to solve the dual challenge https://t.co/oYGAVNBlJr;Wed Jul 17 12:57:59 +0000 2019;3;10;False
1411;"As a major strategic shareholder in Alyssum, &amp; a strategic partner with @flyvictor, we fully support the ambition to go beyond carbon neutral. 
#AirBP currently provides @flyvictor with the majority of its #carbon offsetting through BP Target Neutral. https://t.co/AS2zocbQLZ";Wed Jul 17 14:02:31 +0000 2019;4;5;False
1410;@eedhff Hi David. Have you had any luck accessing BPme Rewards yet? If so, great! If not, please contact our support team at bpmerewards@bp.com and they'll help. Thanks ^AW;Wed Jul 17 14:48:16 +0000 2019;0;0;False
1409;@MrMHines Hi Michael. Sorry you're having trouble using the app. Please email our team at bpmeuk@bp.com and they'll help. Thanks ^AW;Wed Jul 17 14:53:35 +0000 2019;0;0;False
1408;@joemjeffrey @DiabetesUK Hi Joe, I'm so very sorry to hear this. I'm not sure why they were unable to sell this driver a can of sprite but we'll certainly look into it for you. I've raised this with our support team as a matter of urgency.;Wed Jul 17 15:22:39 +0000 2019;0;1;False
1407;"From machine learning to supercomputer, meet Connor Tann – the 26-year-old petrophysicist &amp; reverse mentor to our Upstream chief executive, who is helping to transform the way we work #SES2019";Thu Jul 18 09:00:00 +0000 2019;4;9;False
1406;@NickBellett Hi Nick. Thanks for getting in touch. We're sorry you found the site like this. We've passed it on to our team who will look into it and be in touch. Thanks ^AW;Thu Jul 18 09:36:23 +0000 2019;0;0;False
1405;RT @studentenergy: Thanks again to @BP_plc's Peter Mather for speaking at our opening ceremony, acknowledging that transitioning the #energ…;Thu Jul 18 10:39:18 +0000 2019;5;0;False
1404;While #electric cars gather pace, research for #Concawe @FuelsEurope suggests  #lowcarbon liquid fuels for trucks could also play a critical role on the road to #netzero by 2050. #Concawe #futureoftransport #trucking #going4lowcarbonliquidfuels https://t.co/E2r00zo34R;Thu Jul 18 11:19:13 +0000 2019;3;14;False
1403;RT @studentenergy: Breakouts are underway at #SES2019! The decarbonisation of transportation session will ft. Baroness Brown Julia King (@t…;Thu Jul 18 14:55:24 +0000 2019;5;0;False
1402;@barnsey_32 Hi Katherine. Sorry you're having trouble with the app. We aren't aware of any specific issues, so please email our support team at bpmeuk@bp.com and they'll help you out. Thanks ^AW;Thu Jul 18 16:18:08 +0000 2019;0;0;False
1401;@PalmeDouglas We are very sorry to hear about this experience. We'd appreciate if you could reach out to us at bpconsumer@bp.com or 1-800-333-3991 with any details you have, including the site address. https://t.co/XIZ5Xd5Ji5;Thu Jul 18 20:01:24 +0000 2019;0;0;False
1400;RT @studentenergy: Our delegates come from 100 countries around the globe: Brian Gilvary, CFO @BP_plc shows us the per capita energy use of…;Fri Jul 19 08:39:04 +0000 2019;4;0;False
1399;"More voices. More ideas. More solutions. 
We’re working with @studentenergy to bring MORE students to the #COP26 climate summit next year #SES2019";Fri Jul 19 09:00:42 +0000 2019;15;65;False
1398;RT @studentenergy: It's important for young people to be heard by world leaders at #COP26. We are excited to be bringing a delegation throu…;Fri Jul 19 09:55:38 +0000 2019;7;0;False
1397;#NAME?;Fri Jul 19 11:15:29 +0000 2019;0;0;False
1396;"@AarlinubokkU BP is confident that the people of Senegal will be the primary beneficiaries of the development of their natural resources &amp; is committed to unlocking the flow of revenues and domestic energy for the country, starting with first gas from the Greater Tortue Ahmeyim project in 2022";Fri Jul 19 11:15:42 +0000 2019;0;0;False
1395;@antoniolarotta @studentenergy Hello, BP strongly rejects the recent BBC Panorama story as a misleading portrayal of our business in Senegal.;Fri Jul 19 12:43:06 +0000 2019;0;0;False
1394;"@antoniolarotta @studentenergy BP is confident that the people of Senegal will be the primary beneficiaries of the development of their natural resources &amp; is committed to unlocking the flow of revenues and domestic energy for the country, starting with first gas from the Greater Tortue Ahmeyim project in 2022";Fri Jul 19 12:43:18 +0000 2019;0;0;False
1393;"@AdamMcGibbon @studentenergy Hi Adam, other sources of energy (like oil &amp; gas) will be necessary to meet growing global demand. What we’re doing is looking to make energy cleaner, better &amp; lower carbon. Have a look at https://t.co/BIqLRPRSUG to learn more";Fri Jul 19 13:03:53 +0000 2019;0;0;False
1392;"@DoreMartin Hi Martin, thanks for your comments. We are committed to playing our part in helping the world transition to a low carbon future &amp; our strategy includes a framework for reducing emissions in our operations, improving our products, &amp; creating low carbon businesses";Fri Jul 19 13:25:40 +0000 2019;0;0;False
1391;"@DoreMartin Our portfolio spans an array of activities including solar, wind, biofuels, oil &amp; gas. Renewables are important – but only part of the story. Other sources of energy, like oil &amp; gas, will be necessary to meet growing demand.";Fri Jul 19 13:25:50 +0000 2019;0;0;False
1390;"@DoreMartin What we’re doing is looking to make energy cleaner, better &amp; lower carbon. Have a look at https://t.co/BIqLRPRSUG to learn more";Fri Jul 19 13:26:05 +0000 2019;0;0;False
1389;@araby65 BP believes a healthy Lake Erie is important to the region and to our employees who live and work along its shores. That’s why we support the rigorous environmental permitting already in place. (1/2);Fri Jul 19 18:47:23 +0000 2019;0;0;False
1388;#NAME?;Fri Jul 19 18:48:38 +0000 2019;0;0;False
1387;@runescape_papi We'd appreciate if you could reach out to us at bpconsumer@bp.com or 1-800-333-3991 with any details you have, including the site address. https://t.co/XIZ5Xd5Ji5;Fri Jul 19 18:59:49 +0000 2019;0;0;False
1386;@end_fossils2030 @studentenergy Hi there, BP strongly rejects the recent BBC Panorama story as a misleading portrayal of our business in Senegal;Sat Jul 20 06:49:05 +0000 2019;0;0;False
1385;"@end_fossils2030 @studentenergy Have a look at our latest Statistical Review of World Energy for information on energy demand &amp; projections: https://t.co/Lxxg76MnkU";Sat Jul 20 06:50:36 +0000 2019;0;0;False
